Location Code,Region Code,Bldg Address1,Bldg Address2,Bldg City,Bldg County,Bldg State,Bldg Zip,Congressional District,Bldg Status,Property Type,Bldg ANSI Usable,Total Parking Spaces,Owned/Leased,Construction Date,Historical Type,Historical Status,ABA Accessibility Flag 
FL3181,"4","1660 SW ST. LUCIE WEST BLVD"," ","FORT PIERCE","ST LUCIE",FL,349861967,18,ACTIVE,BUILDING,9502,25,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3183,"4","14675 SW 120 TH STREET"," ","MIAMI","MIAMI-DADE",FL,331868638,26,ACTIVE,BUILDING,44870,326,LEASED,01-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3184,"4","8801 NW 7TH AVE"," ","MIAMI","MIAMI-DADE",FL,331502303,24,ACTIVE,BUILDING,57732,380,LEASED,01-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3185,"4","5880 NW 183 STREET"," ","HIALEAH","MIAMI-DADE",FL,330156023,25,ACTIVE,BUILDING,43937,326,LEASED,01-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3186,"4","4451 NW 31ST AVENUE"," ","OAKLAND PARK","BROWARD",FL,333093401,20,ACTIVE,BUILDING,44870,323,LEASED,04-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3187,"4","7915 BAYMEADOWS WAY"," ","JACKSONVILLE","DUVAL",FL,322567579,4,ACTIVE,BUILDING,7400,8,LEASED,01-Jun-2008,Field Not In Use,Not Evaluated,Yes
FL3189,"4","8661 Citizens DR"," ","NEW PORT RICHEY","PASCO",FL,346545557,12,ACTIVE,BUILDING,14126,71,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3190,"4","2545 W 80TH ST"," ","HIALEAH","MIAMI-DADE",FL,330162740,25,ACTIVE,BUILDING,1500,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3191,"4","1395 HAVENDALE BOULEVARD"," ","WINTER HAVEN","POLK",FL,338801336,10,ACTIVE,BUILDING,10479,53,LEASED,01-Jun-2008,Field Not In Use,Not Evaluated,Yes
FL3196,"4","1645 BISCAYNE BLVD"," ","MIAMI","MIAMI-DADE",FL,331321216,24,ACTIVE,BUILDING,51157,122,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3198,"4","3116 CAPITAL CIRCLE NE,UNIT 4"," ","TALLAHASSEE","LEON",FL,323087790,2,ACTIVE,BUILDING,1350,5,LEASED,01-May-2000,Field Not In Use,Not Evaluated,Yes
FL3202,"4","2975 S. HORSESHOE DRIVE"," ","NAPLES","COLLIER",FL,341046130,19,ACTIVE,BUILDING,4862,0,LEASED,01-Sep-2007,Field Not In Use,Not Evaluated,Yes
FL3203,"4","7185 BONNEVAL BUILDING"," ","JACKSONVILLE","DUVAL",FL,322566853,4,ACTIVE,BUILDING,24794,116,LEASED,25-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3204,"4","2428 OLD MOULTRIE ROAD"," ","ST AUGUSTINE","ST JOHNS",FL,320865286,6,ACTIVE,BUILDING,6353,27,LEASED,30-May-2009,Field Not In Use,Not Evaluated,Yes
FL3205,"4","149 S. RIDGEWOOD AVENUE"," ","DAYTONA BEACH","VOLUSIA",FL,321144386,6,ACTIVE,BUILDING,10146,50,LEASED,01-Dec-2010,Field Not In Use,Not Evaluated,Yes
FL3206,"4","12900 SW 128TH ST","SUITE 100","MIAMI","MIAMI-DADE",FL,331866273,26,ACTIVE,BUILDING,5850,40,LEASED,30-Jun-2000,Field Not In Use,Not Evaluated,Yes
FL3208,"4","7480 NARCOOSSEE ROAD"," ","ORLANDO","ORANGE",FL,328225561,9,ACTIVE,BUILDING,1500,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3210,"4","2895 SW 145TH AVENUE"," ","MIRAMAR","BROWARD",FL,330276600,24,ACTIVE,BUILDING,67110,360,LEASED,24-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3214,"4","3725 SE 14TH COURT"," ","HOMESTEAD","MIAMI-DADE",FL,330309998,26,ACTIVE,BUILDING,6408,15,LEASED,04-Sep-2008,Field Not In Use,Not Evaluated,Yes
FL3216,"4","10569 NW 53RD STREET"," ","SUNRISE","BROWARD",FL,333518030,20,ACTIVE,BUILDING,1806,0,LEASED,13-Nov-1989,Field Not In Use,Not Evaluated,Yes
FL3219,"4","4241 SKY DIVE LANE"," ","ZEPHYRHILLS","PASCO",FL,335425827,12,ACTIVE,LAND,0,0,LEASED,01-Dec-2000,Field Not In Use,Not Evaluated,Yes
FL3220,"4","12481 GATEWAY BOULEVARD"," ","FORT MYERS","LEE",FL,339138010,19,ACTIVE,BUILDING,14175,32,LEASED,22-Dec-2008,Field Not In Use,Not Evaluated,Yes
FL3221,"4","101 COMMERCE STREET"," ","LAKE MARY","SEMINOLE",FL,327467108,7,ACTIVE,BUILDING,13906,64,LEASED,01-May-2000,Field Not In Use,Not Evaluated,Yes
FL3225,"4","6301 HAZELTINE NATIONAL DRIVE","SUITE 100","ORLANDO","ORANGE",FL,328225101,9,ACTIVE,BUILDING,31693,0,LEASED,15-Jan-2000,Field Not In Use,Not Evaluated,Yes
FL3226,"4","28000 AIRPORT RD"," ","PUNTA GORDA","CHARLOTTE",FL,339822453,17,ACTIVE,BUILDING,1272,2,LEASED,05-Dec-2007,Field Not In Use,Not Evaluated,Yes
FL3230,"4","421 N. WICKHAM ROAD"," ","MELBOURNE","BREVARD",FL,329358620,8,ACTIVE,BUILDING,6800,40,LEASED,09-Jun-2009,Field Not In Use,Not Evaluated,Yes
FL3231,"4","2055 WOOD STREET"," ","SARASOTA","SARASOTA",FL,342377903,16,ACTIVE,BUILDING,710,1,LEASED,06-Feb-2004,Field Not In Use,Not Evaluated,Yes
FL3238,"4","1515 E SILVER SPRINGS BLVD."," ","OCALA","MARION",FL,344706831,11,ACTIVE,BUILDING,367,1,LEASED,01-Jan-1999,Field Not In Use,Not Evaluated,Yes
FL3241,"4","6680 CORPORATE CENTER BLVD"," ","ORLANDO","ORANGE",FL,328221550,9,ACTIVE,BUILDING,41536,282,LEASED,15-Apr-2008,Field Not In Use,Not Evaluated,Yes
FL3246,"4","2805 SW 145 AVENUE"," ","MIRAMAR","BROWARD",FL,330274145,24,ACTIVE,BUILDING,29130,145,LEASED,28-Sep-2010,Field Not In Use,Not Evaluated,Yes
FL3248,"4","1800 NE 7TH AVENUE"," ","DANIA","BROWARD",FL,330043230,23,ACTIVE,BUILDING,30167,150,LEASED,01-Apr-2008,Field Not In Use,Not Evaluated,Yes
FL3249,"4","1348 SW BASCOM NORRIS DRIVE"," ","LAKE CITY","COLUMBIA",FL,323410191,3,ACTIVE,BUILDING,8202,54,LEASED,01-Dec-2008,Field Not In Use,Not Evaluated,Yes
FL3250,"4","1715 W NASA BLVD"," ","MELBOURNE","BREVARD",FL,329012611,8,ACTIVE,BUILDING,18508,110,LEASED,01-Mar-2010,Field Not In Use,Not Evaluated,Yes
FL3253,"4","390 N ORANGE AVE"," ","ORLANDO","ORANGE",FL,328011640,10,ACTIVE,BUILDING,43789,38,LEASED,01-Jan-1987,Field Not In Use,Not Evaluated,Yes
FL3254,"4","11230 NW 20TH STREET,BLDG #2"," ","MIAMI","MIAMI-DADE",FL,331721824,25,ACTIVE,BUILDING,31560,58,LEASED,15-May-2009,Field Not In Use,Not Evaluated,Yes
FL3255,"4","2200 NORTH COMMERCE PARKWAY"," ","WESTON","BROWARD",FL,333263258,23,ACTIVE,BUILDING,32459,147,LEASED,18-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3256,"4","2100 NORTH COMMERCE PARKWAY"," ","WESTON","BROWARD",FL,333263234,23,ACTIVE,BUILDING,83630,433,LEASED,18-Aug-2008,Field Not In Use,Not Evaluated,Yes
FL3263,"4","139 BEAL PKWY SE STE. 209 & 210"," ","FORT WALTON BEACH","OKALOOSA",FL,325485333,1,ACTIVE,BUILDING,1620,3,LEASED,15-Apr-2009,Field Not In Use,Not Evaluated,Yes
FL3266,"4","310 CANAVERAL GROVES"," ","COCOA","BREVARD",FL,329265963,8,ACTIVE,BUILDING,5492,32,LEASED,15-Aug-2009,Field Not In Use,Not Evaluated,Yes
FL3267,"4","11410 N.W. 20TH STREET,SUITE 250"," ","MIAMI","MIAMI-DADE",FL,331721846,25,ACTIVE,BUILDING,41837,145,LEASED,01-Feb-2009,Field Not In Use,Not Evaluated,Yes
FL3268,"4","13520 AEROSPACE WAY"," ","JACKSONVILLE","DUVAL",FL,332158120,4,ACTIVE,BUILDING,31186,65,LEASED,30-Jun-1978,Field Not In Use,Not Evaluated,Yes
FL3269,"4","83 PARK PLACE BOULEVARD NORTH"," ","CLEARWATER","PINELLAS",FL,337593848,13,ACTIVE,BUILDING,11556,19,LEASED,01-Jan-2009,Field Not In Use,Not Evaluated,Yes
FL3271,"4","9300 BELVEDERE ROAD"," ","ROYAL PALM BEACH","PALM BEACH",FL,334113635,20,ACTIVE,BUILDING,37308,216,LEASED,27-Jan-2009,Field Not In Use,Not Evaluated,Yes
FL3278,"4","1001 EAST BUSINESS HWY 98"," ","PANAMA CITY","BAY",FL,324013632,2,ACTIVE,BUILDING,6500,3,LEASED,20-Apr-2009,Field Not In Use,Not Evaluated,Yes
FL3279,"4","7180 NORTH 9TH AVENUE"," ","PENSACOLA","ESCAMBIA",FL,325049998,1,ACTIVE,BUILDING,10531,63,LEASED,01-Aug-2009,Field Not In Use,Not Evaluated,Yes
FL3281,"4","2639 N MONROE ST","BUILDING A,SUITE 200","TALLAHASSEE","LEON",FL,323034073,2,ACTIVE,BUILDING,3490,0,LEASED,01-Jun-2005,Field Not In Use,Not Evaluated,Yes
FL3282,"4","36630 ADAIR ROAD"," ","DADE CITY","PASCO",FL,335255103,12,ACTIVE,BUILDING,7405,38,LEASED,06-Apr-2009,Field Not In Use,Not Evaluated,Yes
FL3284,"4","109 N 2ND STREET"," ","FORT PIERCE","ST LUCIE",FL,349504404,18,ACTIVE,BUILDING,2154,5,LEASED,01-Jun-1960,Field Not In Use,Not Evaluated,Yes
FL3285,"4","4210 METRO PKY"," ","FORT MYERS","LEE",FL,339169487,19,ACTIVE,BUILDING,24299,10,LEASED,01-Jun-2009,Field Not In Use,Not Evaluated,Yes
FL3286,"4","2118 BAY STREET"," ","FORT MYERS","LEE",FL,339012829,19,ACTIVE,STRUCTURE,0,3,LEASED,01-Jun-2009,Field Not In Use,Not Evaluated,Yes
FL3291,"4","2205 NW 132nd PL"," ","MIAMI","MIAMI-DADE",FL,331821899,25,ACTIVE,BUILDING,43578,194,LEASED,09-Aug-2011,Field Not In Use,Not Evaluated,Yes
FL3299,"4","2290 LUCIEN WAY"," ","MAITLAND","ORANGE",FL,327517002,7,ACTIVE,BUILDING,5988,51,LEASED,01-Aug-2009,Field Not In Use,Not Evaluated,Yes
FL3302,"4","830 AND 850 CENTRAL AVENUE"," ","ST PETERSBURG","PINELLAS",FL,337013630,14,ACTIVE,BUILDING,55301,201,LEASED,01-Aug-2009,Field Not In Use,Not Evaluated,Yes
FL3303,"4","724 20TH ST"," ","VERO BEACH","INDIAN RIVER",FL,329605442,8,ACTIVE,BUILDING,5206,0,LEASED,30-Aug-2009,Field Not In Use,Not Evaluated,Yes
FL3310,"4","5195 COCONUT CREEK PKY"," ","MARGATE","BROWARD",FL,330633914,21,ACTIVE,BUILDING,13773,92,LEASED,30-Aug-2009,Field Not In Use,Not Evaluated,Yes
FL3311,"4","3201 WEST COMMERCIAL BLVD"," ","FORT LAUDERDALE","BROWARD",FL,333093452,20,ACTIVE,BUILDING,14084,90,LEASED,30-Nov-2009,Field Not In Use,Not Evaluated,Yes
FL3312,"4","5540 SR 64 E,SUITE 100"," ","BRADENTON","MANATEE",FL,342085516,16,ACTIVE,BUILDING,10182,65,LEASED,30-Jun-2009,Field Not In Use,Not Evaluated,Yes
FL3313,"4","12499 BRANTLEY COMMONS"," ","FORT MYERS","LEE",FL,339075676,19,ACTIVE,BUILDING,2110,26,LEASED,06-Jul-2010,Field Not In Use,Not Evaluated,Yes
FL3314,"4","35 SE 1ST AVENUE"," ","OCALA","MARION",FL,344712157,11,ACTIVE,BUILDING,8106,23,LEASED,30-Aug-2009,Field Not In Use,Not Evaluated,Yes
FL3315,"4","3535 LAWTON RD"," ","ORLANDO","ORANGE",FL,328033713,7,ACTIVE,BUILDING,29126,122,LEASED,01-Jun-1974,Field Not In Use,Not Evaluated,Yes
FL3317,"4","7178 BAY MEADOWS WAY"," ","JACKSONVILLE","DUVAL",FL,322566861,4,ACTIVE,BUILDING,29126,116,LEASED,04-Jul-2009,Field Not In Use,Not Evaluated,Yes
FL3319,"4","1961 QUAIL GROVE LANE"," ","TALLAHASSEE","LEON",FL,323112714,2,ACTIVE,BUILDING,11164,76,LEASED,01-Nov-2010,Field Not In Use,Not Evaluated,Yes
FL3321,"4","4010 W Boy Scout Boulevard"," ","TAMPA","HILLSBOROUGH",FL,336075744,14,ACTIVE,BUILDING,3067,4,LEASED,13-Oct-2009,Field Not In Use,Not Evaluated,Yes
FL3322,"4","5955 T.G. LEE BLVD"," ","ORLANDO","ORANGE",FL,328224415,9,ACTIVE,BUILDING,3548,5,LEASED,01-Jun-2007,Field Not In Use,Not Evaluated,Yes
FL3323,"4","5160-1 WILLIAM MILLS STREEET"," ","JACKSONVILLE","DUVAL",FL,322263096,4,ACTIVE,LAND,0,0,LEASED,15-Jan-2007,Field Not In Use,Not Evaluated,Yes
FL3324,"4","400 S. AUSTRALIAN AVE."," ","WEST PALM BEACH","PALM BEACH",FL,334015004,22,ACTIVE,BUILDING,2719,8,LEASED,01-Sep-2000,Field Not In Use,Not Evaluated,Yes
FL3326,"4","7715 NW 48TH ST"," ","DORAL","MIAMI-DADE",FL,331665455,25,ACTIVE,BUILDING,8333,29,LEASED,24-Sep-2009,Field Not In Use,Not Evaluated,Yes
FL3327,"4","3550 BUSHWOOD PARK DRIVE,SUITE 230"," ","TAMPA","HILLSBOROUGH",FL,336184461,14,ACTIVE,BUILDING,10753,9,LEASED,20-Jan-2010,Field Not In Use,Not Evaluated,Yes
FL3328,"4","1515 NORTH FEDERAL HIGHWAY"," ","BOCA RATON","PALM BEACH",FL,334321911,22,ACTIVE,BUILDING,6410,20,LEASED,15-Dec-2010,Field Not In Use,Not Evaluated,Yes
FL3329,"4","7785 ELLIS RD"," ","MELBOURNE","BREVARD",FL,329041105,8,ACTIVE,BUILDING,1620,0,LEASED,01-Jan-2003,Field Not In Use,Not Evaluated,Yes
FL3330,"4","5659 STRAND CT"," ","NAPLES","COLLIER",FL,341103400,19,ACTIVE,BUILDING,140,1,LEASED,01-Jan-1995,Field Not In Use,Not Evaluated,Yes
FL3332,"4","8240 EXCHANGE DRIVE"," ","ORLANDO","ORANGE",FL,328099168,10,ACTIVE,BUILDING,2000,6,LEASED,01-Mar-2010,Field Not In Use,Not Evaluated,Yes
FL3333,"4","3200 MERIDIAN PKY"," ","WESTON","BROWARD",FL,333313502,23,ACTIVE,BUILDING,60112,22,LEASED,01-Mar-2010,Field Not In Use,Not Evaluated,Yes
FL3334,"4","501 EAST KENNEDY BLVD"," ","TAMPA","HILLSBOROUGH",FL,336025237,14,ACTIVE,BUILDING,768,1,LEASED,05-Apr-1981,Field Not In Use,Not Evaluated,Yes
FL3336,"4","375 COMMERCE PKY"," ","ROCKLEDGE","BREVARD",FL,329554201,8,ACTIVE,BUILDING,12813,11,LEASED,01-Jul-2010,Field Not In Use,Not Evaluated,Yes
FL3337,"4","9495 DELEGATES DR"," ","ORLANDO","ORANGE",FL,328378347,9,ACTIVE,BUILDING,47774,250,LEASED,12-Aug-2010,Field Not In Use,Not Evaluated,Yes
FL3338,"4","12751 NEW BRITTANY BLVD"," ","FORT MYERS","LEE",FL,339073694,19,ACTIVE,BUILDING,739,1,LEASED,01-Sep-2010,Field Not In Use,Not Evaluated,Yes
FL3339,"4","4014 GUNN HIGHWAY"," ","TAMPA","HILLSBOROUGH",FL,336188724,14,ACTIVE,BUILDING,12460,15,LEASED,01-Jun-1986,Field Not In Use,Not Evaluated,Yes
FL3341,"4","3036 S FALKENBURG RD"," ","RIVERVIEW","HILLSBOROUGH",FL,335782562,14,ACTIVE,BUILDING,12700,10,LEASED,01-May-2005,Field Not In Use,Not Evaluated,Yes
FL3343,"4","8860 SALROSE LANE"," ","FORT MYERS","LEE",FL,339122075,19,ACTIVE,BUILDING,30938,46,LEASED,15-Apr-2011,Field Not In Use,Not Evaluated,Yes
FL3344,"4","6810 SOUTH US HIGHWAY ONE"," ","PORT SAINT LUCIE","ST LUCIE",FL,349521424,18,ACTIVE,BUILDING,13008,65,LEASED,08-Oct-2010,Field Not In Use,Not Evaluated,Yes
FL3345,"4","2951 NW 27 AVE"," ","POMPANO BEACH","BROWARD",FL,330691007,21,ACTIVE,BUILDING,110224,135,LEASED,01-Jan-2009,Field Not In Use,Not Evaluated,Yes
FL3346,"4","3500 SE COMMERCE AVE"," ","STUART","MARTIN",FL,349974922,18,ACTIVE,BUILDING,11541,51,LEASED,14-Sep-2010,Field Not In Use,Not Evaluated,Yes
FL3348,"4","11606 CITY HALL PROMENADE"," ","MIRAMAR","BROWARD",FL,330257598,24,ACTIVE,BUILDING,13331,19,LEASED,01-Jun-2008,Field Not In Use,Not Evaluated,Yes
FL3349,"4","6565 TAFT ST"," ","HOLLYWOOD","BROWARD",FL,330244002,23,ACTIVE,BUILDING,9296,3,LEASED,21-Sep-1988,Field Not In Use,Not Evaluated,Yes
FL3350,"4","11290 OVERSEAS HIGHWAY"," ","MARATHON","MONROE",FL,330503463,26,ACTIVE,BUILDING,4557,14,LEASED,01-Jul-2001,Field Not In Use,Not Evaluated,Yes
FL3354,"4","502 CAPITAL CIR SE"," ","TALLAHASSEE","LEON",FL,323013804,2,ACTIVE,BUILDING,2160,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3356,"4","2700 SOUTH COMMERCE PARKWAY"," ","WESTON","BROWARD",FL,333313615,23,ACTIVE,BUILDING,5849,28,LEASED,01-Jun-2000,Field Not In Use,Not Evaluated,Yes
FL3361,"4","11232 NW 20TH ST"," ","MIAMI","MIAMI-DADE",FL,331721862,25,ACTIVE,BUILDING,11039,51,LEASED,01-Feb-2003,Field Not In Use,Not Evaluated,Yes
FL3362,"4","1530 COMMONWEALTH BUSINESS DR"," ","TALLAHASSEE","LEON",FL,323033170,2,ACTIVE,BUILDING,23325,31,LEASED,12-Apr-2012,Field Not In Use,Not Evaluated,Yes
FL3363,"4","444 W. Railroad Ave"," ","WEST PALM BEACH","PALM BEACH",FL,334014122,20,ACTIVE,BUILDING,32279,124,LEASED,01-Jun-2007,Field Not In Use,Not Evaluated,Yes
FL3364,"4","6300 WEST BAY PARKWAY,BOX A"," ","PANAMA CITY","BAY",FL,324091148,2,ACTIVE,BUILDING,2618,2,LEASED,23-May-2010,Field Not In Use,Not Evaluated,Yes
FL3366,"4","13077 Veveras Drive"," ","JACKSONVILLE","DUVAL",FL,322585510,4,ACTIVE,BUILDING,44616,136,LEASED,01-Jun-2005,Field Not In Use,Not Evaluated,Yes
FL3367,"4","7900 OAK LANE"," ","MIAMI LAKES","MIAMI-DADE",FL,330161515,25,ACTIVE,BUILDING,17734,35,LEASED,01-Dec-2008,Field Not In Use,Not Evaluated,Yes
FL3368,"4","2151 SPINNER LN"," ","SANFORD","SEMINOLE",FL,327736814,7,ACTIVE,BUILDING,48000,7,LEASED,14-Apr-2011,Field Not In Use,Not Evaluated,Yes
FL3371,"4","715 E. CASS STREET"," ","TAMPA","HILLSBOROUGH",FL,336023408,14,ACTIVE,STRUCTURE,0,33,LEASED,01-Feb-1986,Field Not In Use,Not Evaluated,Yes
FL3374,"4","2700 Westhall Lane","Suite 210","MAITLAND","ORANGE",FL,327517476,7,ACTIVE,BUILDING,1821,7,LEASED,13-Jul-2011,Field Not In Use,Not Evaluated,Will Conform
FL3375,"4","5629 HOOVER BLVD"," ","TAMPA","HILLSBOROUGH",FL,336345302,14,ACTIVE,BUILDING,36767,7,LEASED,14-Mar-2012,Field Not In Use,Not Evaluated,Yes
FL3376,"4","8501 W SUNRISE BLVD"," ","PLANTATION","BROWARD",FL,333224006,22,ACTIVE,BUILDING,53105,265,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3377,"4","4125 Jireh Ct"," ","MARIANNA","JACKSON",FL,324487764,2,ACTIVE,BUILDING,6631,40,LEASED,01-May-2011,Field Not In Use,Not Evaluated,Yes
FL3378,"4","1435 E VENICE AVE"," ","VENICE","SARASOTA",FL,342923197,16,ACTIVE,BUILDING,7348,37,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3379,"4","9043 TRADEPORT DR"," ","ORLANDO","ORANGE",FL,328275373,9,ACTIVE,BUILDING,14039,25,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3380,"4","855-5 ST JOHNS BLUFF RD"," ","JACKSONVILLE","DUVAL",FL,322258388,4,ACTIVE,BUILDING,1100,1,LEASED,01-Aug-1946,Field Not In Use,Not Evaluated,Will Conform
FL3381,"4","4446 PET LN"," ","LUTZ","HILLSBOROUGH",FL,335596302,12,ACTIVE,BUILDING,20500,80,LEASED,01-Jan-2007,Field Not In Use,Not Evaluated,Yes
FL3382,"4","3614 3RD ST W"," ","BRADENTON","MANATEE",FL,342058926,16,ACTIVE,BUILDING,8904,60,LEASED,18-Jan-2012,Field Not In Use,Not Evaluated,Yes
FL3383,"4","1600 TAMIAMI TRL"," ","PORT CHARLOTTE","CHARLOTTE",FL,339481017,17,ACTIVE,BUILDING,10241,35,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3384,"4","3601 SW 160TH AVE"," ","MIRAMAR","BROWARD",FL,330276308,25,ACTIVE,BUILDING,9206,41,LEASED,01-Oct-2006,Field Not In Use,Evaluated - Not Historic,Yes
FL3385,"4","8950 Dr. Martin Luther King Jr. Street North"," ","ST PETERSBURG","PINELLAS",FL,337023001,13,ACTIVE,BUILDING,6850,65,LEASED,01-Nov-1976,Field Not In Use,Not Evaluated,Yes
FL3386,"4","325 JOHN KNOX RD"," ","TALLAHASSEE","LEON",FL,323034113,2,ACTIVE,BUILDING,1776,2,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
FL3387,"4","73 EGLIN PKY NE"," ","FORT WALTON BEACH","OKALOOSA",FL,325484929,1,ACTIVE,BUILDING,13390,125,LEASED,01-Oct-2009,Field Not In Use,Evaluated - Not Historic,Will Conform
FL3388,"4","3215 HIGHWAY 77"," ","PANAMA CITY","BAY",FL,324445007,2,ACTIVE,BUILDING,10154,50,LEASED,01-Apr-1982,Field Not In Use,Not Evaluated,Will Conform
FL3390,"4","2450 N WEST SHORE BLVD"," ","TAMPA","HILLSBOROUGH",FL,336075700,14,ACTIVE,BUILDING,2435,3,LEASED,01-Apr-1982,Field Not In Use,Not Evaluated,Will Conform
FL3392,"4","5426 BAY CENTER DR"," ","TAMPA","HILLSBOROUGH",FL,336093444,14,ACTIVE,BUILDING,2674,13,LEASED,25-Jul-2007,Field Not In Use,Not Evaluated,Yes
FL3394,"4","4200 W. Cypress Street"," ","TAMPA","HILLSBOROUGH",FL,336094168,14,ACTIVE,BUILDING,4888,30,LEASED,01-Jan-1989,Field Not In Use,Not Evaluated,Yes
FL3395,"4","100 STARPORT WAY"," ","SANFORD","SEMINOLE",FL,327736843,7,ACTIVE,BUILDING,2480,3,LEASED,01-Dec-1995,Field Not In Use,Not Evaluated,Yes
FL3398,"4","4200 GEORGE J BEAN PKY"," ","TAMPA","HILLSBOROUGH",FL,336071474,14,ACTIVE,BUILDING,21392,35,LEASED,21-Jul-1972,Field Not In Use,Not Evaluated,Yes
FL3399,"4","200 GEORGE J KING BLVD"," ","CAPE CANAVERAL","BREVARD",FL,329203304,8,ACTIVE,BUILDING,13673,94,LEASED,05-Jul-2012,Field Not In Use,Not Evaluated,Yes
FL3401,"4","1951 SW 18TH CT"," ","OCALA","MARION",FL,344717858,11,ACTIVE,BUILDING,5100,23,LEASED,0,Field Not In Use,Evaluated - Not Historic,No
FL3402,"4","933 E SILVER SPRINGS BLVD"," ","OCALA","MARION",FL,344706707,11,ACTIVE,BUILDING,18918,80,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3403,"4","Terminal Building 3000","Suite F3552","MIAMI","MIAMI-DADE",FL,331221514,27,ACTIVE,BUILDING,2488,10,LEASED,0,Field Not In Use,Evaluated - Not Historic,No
FL3405,"4","4562 NW 13th St"," ","GAINESVILLE","ALACHUA",FL,326051727,3,ACTIVE,BUILDING,0,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
FL3406,"4","801 BRICKELL AVE"," ","MIAMI","MIAMI-DADE",FL,331312951,24,ACTIVE,BUILDING,41829,1,LEASED,02-Dec-2013,Field Not In Use,Not Evaluated,Yes
FL3407,"4","690 SW 34TH ST"," ","FORT LAUDERDALE","BROWARD",FL,333153628,23,ACTIVE,BUILDING,5440,10,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3408,"4","16900 NW 12 AVE"," ","MIAMI GARDENS","MIAMI-DADE",FL,331695708,24,ACTIVE,BUILDING,19905,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3409,"4","900 North 14th St"," ","LEESBURG","LAKE",FL,347483817,10,ACTIVE,BUILDING,11024,67,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3410,"4","2659 PROFESSIONAL CIR"," ","NAPLES","COLLIER",FL,341198092,25,ACTIVE,BUILDING,10622,45,LEASED,0,Field Not In Use,Evaluated - Not Historic,Will Conform
FL3411,"4","900 S PINE ISLAND RD"," ","PLANTATION","BROWARD",FL,333243920,22,ACTIVE,BUILDING,13879,43,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yes
FL3412,"4","430 W 5TH ST"," ","PANAMA CITY","BAY",FL,324016357,2,ACTIVE,BUILDING,8108,40,LEASED,01-Jul-2007,Field Not In Use,Evaluated - Not Historic,Yes
FL3414,"4","2503 DEL PRADO BLVD S"," ","CAPE CORAL","LEE",FL,339045791,19,ACTIVE,BUILDING,2607,6,LEASED,0,Field Not In Use,Evaluated - Not Historic,No
FL3421,"4","100 Second Avenue South"," ","ST PETERSBURG","PINELLAS",FL,337014360,14,ACTIVE,BUILDING,11562,70,LEASED,0,Field Not In Use,Not Evaluated,Yes
FL3422,"4","140 RICHARD JACKSON BLVD"," ","PANAMA CITY BEACH","BAY",FL,324072512,2,ACTIVE,BUILDING,0,0,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yes
GA0005,"4","115 E HANCOCK AVE"," ","ATHENS","CLARKE",GA,306012776,10,ACTIVE,BUILDING,27931,21,OWNED,01-Jan-1942,Field Not In Use,National Register Listed,Will Conform
GA0007,"4","77 FORSYTH ST SW"," ","ATLANTA","FULTON",GA,303033490,5,ACTIVE,BUILDING,250562,54,OWNED,01-Jan-1934,Field Not In Use,National Register Listed,Will Conform
GA0008,"4","56 FORSYTH ST NW"," ","ATLANTA","FULTON",GA,303032218,5,ACTIVE,BUILDING,117701,10,OWNED,01-Jan-1910,Field Not In Use,National Historic Landmark,Will Conform
GA0009,"4","500 FORD STREET EAST"," ","AUGUSTA","RICHMOND",GA,309012358,12,ACTIVE,BUILDING,27907,19,OWNED,01-Jan-1916,Field Not In Use,National Register Listed,Will Conform
GA0010,"4","2385 CHAMBLEE TUCKER ROAD"," ","CHAMBLEE","DEKALB",GA,303413446,6,ACTIVE,BUILDING,319955,1571,OWNED,01-Jun-1999,Field Not In Use,Not Evaluated,Will Conform
GA0011,"4","4770 BUFORD HIGHWAY"," ","CHAMBLEE","DEKALB",GA,303413717,4,ACTIVE,BUILDING,0,0,OWNED,18-Feb-1983,Field Not In Use,Not Evaluated,Will Conform
